t_us,E_eV,f,s
0.05,2.5119e-05,0.0,0.0
0.1033,2.5119e-05,0.0,0.0
0.11013,2.5119e-05,0.0,0.0
0.1174,2.5119e-05,0.0,0.0
0.12515,2.5119e-05,0.0,0.0
0.13342,2.5119e-05,0.0,0.0
0.14223,2.5119e-05,0.0,0.0
0.15163,2.5119e-05,0.0,0.0
0.16164,2.5119e-05,0.0,0.0
0.17232,2.5119e-05,0.0,0.0
0.1837,2.5119e-05,0.0,0.0
0.19583,2.5119e-05,0.0,0.0
0.20877,2.5119e-05,0.0,0.0
0.22256,2.5119e-05,0.0,0.0
0.23726,2.5119e-05,0.0,0.0
0.25293,2.5119e-05,0.0,0.0
0.26964,2.5119e-05,0.0,0.0
0.28745,2.5119e-05,0.0,0.0
0.30643,2.5119e-05,0.0,0.0
0.32667,2.5119e-05,0.0,0.0
0.34825,2.5119e-05,0.0,0.0
0.37125,2.5119e-05,0.0,0.0
0.39577,2.5119e-05,0.0,0.0
0.42191,2.5119e-05,0.0,0.0
0.44978,2.5119e-05,0.0,0.0
0.47949,2.5119e-05,0.0,0.0
0.51116,2.5119e-05,0.0,0.0
0.54492,2.5119e-05,0.0,0.0
0.58091,2.5119e-05,0.0,0.0
0.61928,2.5119e-05,0.0,0.0
0.66019,2.5119e-05,0.0,0.0
0.70379,2.5119e-05,0.0,0.0
0.75028,2.5119e-05,0.0,0.0
0.79983,2.5119e-05,0.0,0.0
0.85266,2.5119e-05,0.0,0.0
0.90898,2.5119e-05,0.0,0.0
0.96902,2.5119e-05,0.0,0.0
1.033,2.5119e-05,0.0,0.0
1.1013,2.5119e-05,0.0,0.0
1.174,2.5119e-05,0.0,0.0
1.2515,2.5119e-05,0.0,0.0
1.3342,2.5119e-05,0.0,0.0
1.4223,2.5119e-05,0.0,0.0
1.5163,2.5119e-05,0.0,0.0
1.6164,2.5119e-05,0.0,0.0
1.7232,2.5119e-05,0.0,0.0
1.837,2.5119e-05,0.0,0.0
1.9583,2.5119e-05,0.0,0.0
2.0877,2.5119e-05,0.0,0.0
2.2256,2.5119e-05,0.0,0.0
2.3726,2.5119e-05,0.0,0.0
2.5293,2.5119e-05,0.0,0.0
2.6964,2.5119e-05,0.0,0.0
2.8745,2.5119e-05,0.0,0.0
3.0643,2.5119e-05,0.0,0.0
3.2667,2.5119e-05,0.0,0.0
3.4825,2.5119e-05,0.0,0.0
3.7125,2.5119e-05,0.0,0.0
3.9577,2.5119e-05,0.0,0.0
4.2191,2.5119e-05,0.0,0.0
4.4978,2.5119e-05,0.0,0.0
4.7949,2.5119e-05,0.0,0.0
5.1116,2.5119e-05,0.0,0.0
5.4492,2.5119e-05,0.0,0.0
5.8091,2.5119e-05,0.0,0.0
6.1928,2.5119e-05,0.0,0.0
6.6019,2.5119e-05,0.0,0.0
7.0379,2.5119e-05,0.0,0.0
7.5028,2.5119e-05,0.0,0.0
7.9983,2.5119e-05,0.0,0.0
8.5266,2.5119e-05,0.0,0.0
9.0898,2.5119e-05,0.0,0.0
9.6902,2.5119e-05,0.0,0.0
10.33,2.5119e-05,0.0,0.0
11.013,2.5119e-05,0.0,0.0
11.74,2.5119e-05,0.0,0.0
12.515,2.5119e-05,0.0,0.0
13.342,2.5119e-05,0.0,0.0
14.223,2.5119e-05,0.0,0.0
15.163,2.5119e-05,0.0,0.0
16.164,2.5119e-05,0.0,0.0
17.232,2.5119e-05,0.0,0.0
18.37,2.5119e-05,0.0,0.0
19.583,2.5119e-05,0.0,0.0
20.877,2.5119e-05,0.0,0.0
22.256,2.5119e-05,0.0,0.0
23.726,2.5119e-05,0.0,0.0
25.293,2.5119e-05,0.0,0.0
26.964,2.5119e-05,0.0,0.0
28.745,2.5119e-05,0.0,0.0
30.643,2.5119e-05,0.0,0.0
32.667,2.5119e-05,0.0,0.0
34.825,2.5119e-05,0.0,0.0
37.125,2.5119e-05,0.0,0.0
39.577,2.5119e-05,0.0,0.0
42.191,2.5119e-05,0.0,0.0
44.978,2.5119e-05,0.0,0.0
47.949,2.5119e-05,0.0,0.0
51.116,2.5119e-05,0.0,0.0
54.492,2.5119e-05,0.0,0.0
58.091,2.5119e-05,0.0,0.0
61.928,2.5119e-05,0.0,0.0
66.019,2.5119e-05,0.0,0.0
70.379,2.5119e-05,0.0,0.0
75.028,2.5119e-05,0.0,0.0
79.983,2.5119e-05,0.0,0.0
85.266,2.5119e-05,0.0,0.0
90.898,2.5119e-05,0.0,0.0
96.902,2.5119e-05,0.0,0.0
103.3,2.5119e-05,0.0,0.0
110.13,2.5119e-05,0.0,0.0
117.4,2.5119e-05,0.0,0.0
125.15,2.5119e-05,0.0,0.0
133.42,2.5119e-05,0.0,0.0
142.23,2.5119e-05,0.0,0.0
151.63,2.5119e-05,0.0,0.0
161.64,2.5119e-05,0.0,0.0
172.32,2.5119e-05,0.0,0.0
183.7,2.5119e-05,1057000000.0,1057000000.0
195.83,2.5119e-05,74.198,74.198
208.77,2.5119e-05,692380.0,324860.0
222.56,2.5119e-05,1295400.0,842670.0
237.26,2.5119e-05,5744900000.0,4062800000.0
252.93,2.5119e-05,6418900000.0,3754400000.0
269.64,2.5119e-05,751530000.0,720340000.0
287.45,2.5119e-05,9242900000.0,3842300000.0
306.43,2.5119e-05,7632200000.0,3789400000.0
326.67,2.5119e-05,3829300000.0,2366100000.0
348.25,2.5119e-05,4238500000.0,2449400000.0
371.25,2.5119e-05,4697300000.0,2386700000.0
395.77,2.5119e-05,11567000000.0,3399600000.0
421.91,2.5119e-05,4753900000.0,2148800000.0
449.78,2.5119e-05,4844700000.0,1872500000.0
479.49,2.5119e-05,4001100000.0,1550000000.0
511.16,2.5119e-05,3926700000.0,1395500000.0
544.92,2.5119e-05,3938600000.0,1335200000.0
580.91,2.5119e-05,1151800000.0,667810000.0
619.28,2.5119e-05,1045000000.0,608640000.0
660.19,2.5119e-05,294260000.0,294260000.0
703.79,2.5119e-05,0.0,0.0
750.28,2.5119e-05,258700000.0,258700000.0
799.83,2.5119e-05,242650000.0,242650000.0
852.66,2.5119e-05,0.0,0.0
908.98,2.5119e-05,0.0,0.0
969.02,2.5119e-05,0.0,0.0
1033.0,2.5119e-05,0.0,0.0
1101.3,2.5119e-05,0.0,0.0
1174.0,2.5119e-05,0.0,0.0
1251.5,2.5119e-05,0.0,0.0
1334.2,2.5119e-05,0.0,0.0
1422.3,2.5119e-05,0.0,0.0
1516.3,2.5119e-05,0.0,0.0
1616.4,2.5119e-05,0.0,0.0
1723.2,2.5119e-05,0.0,0.0
1837.0,2.5119e-05,0.0,0.0
1958.3,2.5119e-05,0.0,0.0
2087.7,2.5119e-05,0.0,0.0
2225.6,2.5119e-05,0.0,0.0
2372.6,2.5119e-05,0.0,0.0
2529.3,2.5119e-05,0.0,0.0
2696.4,2.5119e-05,0.0,0.0
2874.5,2.5119e-05,0.0,0.0
3064.3,2.5119e-05,0.0,0.0
3266.7,2.5119e-05,0.0,0.0
3482.5,2.5119e-05,0.0,0.0
3712.5,2.5119e-05,0.0,0.0
3957.7,2.5119e-05,0.0,0.0
4219.1,2.5119e-05,0.0,0.0
4497.8,2.5119e-05,0.0,0.0
4794.9,2.5119e-05,0.0,0.0
5111.6,2.5119e-05,0.0,0.0
5449.2,2.5119e-05,0.0,0.0
5809.1,2.5119e-05,0.0,0.0
6192.8,2.5119e-05,0.0,0.0
6601.9,2.5119e-05,0.0,0.0
7037.9,2.5119e-05,0.0,0.0
7502.8,2.5119e-05,0.0,0.0
7998.3,2.5119e-05,0.0,0.0
8526.6,2.5119e-05,0.0,0.0
9089.8,2.5119e-05,0.0,0.0
9690.2,2.5119e-05,0.0,0.0
55000.0,2.5119e-05,0.0,0.0
550000.0,2.5119e-05,0.0,0.0
5500000.0,2.5119e-05,0.0,0.0
